bbl,address,borough,unitsres,rs_units,yearbuilt,bldgclass,wow_link
1021590090,2600 AMSTERDAM AVENUE,MN,54,0,1925,C1,https://whoownswhat.justfix.org/bbl/1021590090
2027840018,1437 TELLER AVENUE,BX,18,0,1920,C1,https://whoownswhat.justfix.org/bbl/2027840018
1002860011,229 HENRY STREET,MN,24,0,1900,C4,https://whoownswhat.justfix.org/bbl/1002860011
1014270007,215 EAST 72 STREET,MN,32,0,1929,D4,https://whoownswhat.justfix.org/bbl/1014270007
1020390058,262 WEST 154 STREET,MN,27,0,1920,D1,https://whoownswhat.justfix.org/bbl/1020390058
1001370035,90 WEST BROADWAY,MN,13,0,1920,D4,https://whoownswhat.justfix.org/bbl/1001370035
3012000021,1236 ATLANTIC AVENUE,BK,57,0,1931,D6,https://whoownswhat.justfix.org/bbl/3012000021
5001010554,581 CASTLETON AVENUE,SI,12,0,1950,C6,https://whoownswhat.justfix.org/bbl/5001010554
1015270013,227 EAST 81 STREET,MN,13,0,1910,C7,https://whoownswhat.justfix.org/bbl/1015270013
1008210011,53 WEST 19 STREET,MN,12,0,1854,C7,https://whoownswhat.justfix.org/bbl/1008210011
3002500030,180 MONTAGUE STREET,BK,193,0,1999,D6,https://whoownswhat.justfix.org/bbl/3002500030
1004100071,100 DELANCEY STREET,MN,21,0,1986,D7,https://whoownswhat.justfix.org/bbl/1004100071
1015070033,1220 PARK AVENUE,MN,56,0,1930,D4,https://whoownswhat.justfix.org/bbl/1015070033
3011790066,115 EASTERN PARKWAY,BK,46,0,1922,D4,https://whoownswhat.justfix.org/bbl/3011790066
1015190028,165 EAST 90 STREET,MN,15,0,1910,D2,https://whoownswhat.justfix.org/bbl/1015190028
1007710038,188 7 AVENUE,MN,130,0,1963,D4,https://whoownswhat.justfix.org/bbl/1007710038
1011660001,300 WEST END AVENUE,MN,34,0,1917,D4,https://whoownswhat.justfix.org/bbl/1011660001
3002340019,177 COLUMBIA HEIGHTS,BK,29,0,1879,C6,https://whoownswhat.justfix.org/bbl/3002340019
1018250020,123 WEST 115 STREET,MN,32,0,1900,C4,https://whoownswhat.justfix.org/bbl/1018250020
4028690026,86-31 57 AVENUE,QN,15,0,1962,C7,https://whoownswhat.justfix.org/bbl/4028690026
1013920001,962 5 AVENUE,MN,77,0,1928,D4,https://whoownswhat.justfix.org/bbl/1013920001
1019270040,210 WEST 122 STREET,MN,11,0,1910,C5,https://whoownswhat.justfix.org/bbl/1019270040
4001900030,43-14 40 STREET,QN,32,0,1931,C1,https://whoownswhat.justfix.org/bbl/4001900030
1007220043,241 9 AVENUE,MN,40,0,1929,D6,https://whoownswhat.justfix.org/bbl/1007220043
2057220445,555 KAPPOCK STREET,BX,412,0,1966,D4,https://whoownswhat.justfix.org/bbl/2057220445
2031290015,932 BRONX PARK SOUTH,BX,38,0,1931,D1,https://whoownswhat.justfix.org/bbl/2031290015
1014010020,889 LEXINGTON AVENUE,MN,44,0,1906,D4,https://whoownswhat.justfix.org/bbl/1014010020
2028220019,1749 GRAND CONCOURSE,BX,278,0,1924,D7,https://whoownswhat.justfix.org/bbl/2028220019
3010710034,259 GARFIELD PLACE,BK,17,0,1903,C6,https://whoownswhat.justfix.org/bbl/3010710034
3053490092,1380 36 STREET,BK,16,0,1930,I9,https://whoownswhat.justfix.org/bbl/3053490092
1011510017,517 WEST 59 STREET,MN,465,0,1973,D6,https://whoownswhat.justfix.org/bbl/1011510017
4014870011,40-10 77 STREET,QN,18,0,1961,C1,https://whoownswhat.justfix.org/bbl/4014870011
4034500019,1664 WOODBINE STREET,QN,12,0,1930,C1,https://whoownswhat.justfix.org/bbl/4034500019
2055170127,1 ALDEN PARK,BX,13,0,1930,A8,https://whoownswhat.justfix.org/bbl/2055170127
3010660023,904 UNION STREET,BK,12,0,1910,C6,https://whoownswhat.justfix.org/bbl/3010660023
4014720020,37-34 85 STREET,QN,17,0,1921,C6,https://whoownswhat.justfix.org/bbl/4014720020
1018850020,523 WEST 113 STREET,MN,11,0,1915,C5,https://whoownswhat.justfix.org/bbl/1018850020
1019240004,2196 FREDRICK DOUGLASS BL,MN,13,0,1910,D1,https://whoownswhat.justfix.org/bbl/1019240004
1019870013,541 WEST 133 STREET,MN,36,0,1905,C6,https://whoownswhat.justfix.org/bbl/1019870013
1012070034,336 CENTRAL PARK WEST,MN,97,0,1929,D4,https://whoownswhat.justfix.org/bbl/1012070034
2030280044,4289 PARK AVENUE,BX,20,0,1908,C1,https://whoownswhat.justfix.org/bbl/2030280044
1014980069,1056 5 AVENUE,MN,87,0,1949,D4,https://whoownswhat.justfix.org/bbl/1014980069
2029580050,878 EAST 176 STREET,BX,21,0,1911,C1,https://whoownswhat.justfix.org/bbl/2029580050
1008950031,135 EAST 39 STREET,MN,29,0,1930,D4,https://whoownswhat.justfix.org/bbl/1008950031
1006220014,290 WEST 11 STREET,MN,18,0,1910,C6,https://whoownswhat.justfix.org/bbl/1006220014
1015440011,315 EAST 81 STREET,MN,20,0,1910,C1,https://whoownswhat.justfix.org/bbl/1015440011
1019370159,274 WEST 132 STREET,MN,11,0,1910,C5,https://whoownswhat.justfix.org/bbl/1019370159
3021480007,156 SOUTH 9 STREET,BK,59,0,1926,D7,https://whoownswhat.justfix.org/bbl/3021480007
4006550031,32-17 37 STREET,QN,12,0,1912,C1,https://whoownswhat.justfix.org/bbl/4006550031
1013300007,209 EAST 56 STREET,MN,105,0,1960,D4,https://whoownswhat.justfix.org/bbl/1013300007
1010500025,409 WEST 40 STREET,MN,12,0,1920,N2,https://whoownswhat.justfix.org/bbl/1010500025
2028780138,1760 MONTGOMERY AVENUE,BX,73,0,1928,D1,https://whoownswhat.justfix.org/bbl/2028780138
4012760071,35-13 76 STREET,QN,11,0,1922,C6,https://whoownswhat.justfix.org/bbl/4012760071
1007780003,368 8 AVENUE,MN,19,0,1890,HR,https://whoownswhat.justfix.org/bbl/1007780003
1016280013,1570 LEXINGTON AVENUE,MN,12,0,1920,C7,https://whoownswhat.justfix.org/bbl/1016280013
1014390023,1185 1 AVENUE,MN,60,0,1996,D7,https://whoownswhat.justfix.org/bbl/1014390023
4014340029,86-11 34 AVENUE,QN,90,0,1951,D4,https://whoownswhat.justfix.org/bbl/4014340029
2029330016,1342 FRANKLIN AVENUE,BX,20,0,1920,C6,https://whoownswhat.justfix.org/bbl/2029330016
1018400029,441 CENTRAL PARK WEST,MN,120,0,1930,D4,https://whoownswhat.justfix.org/bbl/1018400029
1015700015,423 EAST 90 STREET,MN,49,0,1987,D1,https://whoownswhat.justfix.org/bbl/1015700015
3021880016,200 ROSS STREET,BK,30,0,1916,D9,https://whoownswhat.justfix.org/bbl/3021880016
3019800048,116 CAMBRIDGE PLACE,BK,20,0,1914,C6,https://whoownswhat.justfix.org/bbl/3019800048
3012640048,767 EASTERN PARKWAY,BK,16,0,1905,C6,https://whoownswhat.justfix.org/bbl/3012640048
1020510087,157 EDGECOMBE AVENUE,MN,19,0,1910,C7,https://whoownswhat.justfix.org/bbl/1020510087
1003480009,114 SUFFOLK STREET,MN,15,0,1920,C6,https://whoownswhat.justfix.org/bbl/1003480009
1004350028,128 ST MARKS PLACE,MN,20,0,1900,C4,https://whoownswhat.justfix.org/bbl/1004350028
1018670049,415 WEST 115 STREET,MN,24,0,1920,D1,https://whoownswhat.justfix.org/bbl/1018670049
1018270053,244 WEST 112 STREET,MN,62,0,2002,D1,https://whoownswhat.justfix.org/bbl/1018270053
1020700029,1580 AMSTERDAM AVENUE,MN,42,0,1905,D4,https://whoownswhat.justfix.org/bbl/1020700029
1016140012,19 EAST 108 STREET,MN,20,0,1910,C1,https://whoownswhat.justfix.org/bbl/1016140012
3023180037,95 NORTH 7 STREET,BK,14,0,1910,C1,https://whoownswhat.justfix.org/bbl/3023180037
1010580042,418 WEST 49 STREET,MN,14,0,1997,C1,https://whoownswhat.justfix.org/bbl/1010580042
2029640016,1397 STEBBINS AVENUE,BX,24,0,1909,C5,https://whoownswhat.justfix.org/bbl/2029640016
3014400073,2155 DEAN STREET,BK,12,0,1910,C7,https://whoownswhat.justfix.org/bbl/3014400073
1020300026,207 WEST 144 STREET,MN,19,0,1921,C1,https://whoownswhat.justfix.org/bbl/1020300026
2032070023,2155 GRAND AVENUE,BX,45,0,1922,C7,https://whoownswhat.justfix.org/bbl/2032070023
1004040013,518 EAST 11 STREET,MN,13,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004040013
1018950012,605 WEST 112 STREET,MN,62,0,1904,D1,https://whoownswhat.justfix.org/bbl/1018950012
4076380012,69-05 215 STREET,QN,48,0,1950,C6,https://whoownswhat.justfix.org/bbl/4076380012
1009210006,307 EAST 14 STREET,MN,13,0,1910,H3,https://whoownswhat.justfix.org/bbl/1009210006
2038750010,1314 COMMONWEALTH AVENUE,BX,20,0,1928,C1,https://whoownswhat.justfix.org/bbl/2038750010
2033430212,230 EAST GUN HILL ROAD,BX,54,0,1924,C7,https://whoownswhat.justfix.org/bbl/2033430212
3007390037,4404 6 AVENUE,BK,16,0,1914,C6,https://whoownswhat.justfix.org/bbl/3007390037
3008170003,5313 6 AVENUE,BK,16,0,1911,C1,https://whoownswhat.justfix.org/bbl/3008170003
3023050018,193 NORTH 9 STREET,BK,40,0,1900,K4,https://whoownswhat.justfix.org/bbl/3023050018
1020840062,3694 BROADWAY,MN,24,0,1910,C1,https://whoownswhat.justfix.org/bbl/1020840062
1019480001,361 WEST 121 STREET,MN,14,0,1909,C6,https://whoownswhat.justfix.org/bbl/1019480001
1020080053,138 WEST 140 STREET,MN,48,0,2005,D3,https://whoownswhat.justfix.org/bbl/1020080053
1006030037,644 GREENWICH STREET,MN,39,0,1920,D4,https://whoownswhat.justfix.org/bbl/1006030037
1013700021,30 SUTTON PLACE,MN,56,0,1929,D4,https://whoownswhat.justfix.org/bbl/1013700021
4012790012,35-16 80 STREET,QN,15,0,1918,C6,https://whoownswhat.justfix.org/bbl/4012790012
2038010001,2010 POWELL AVENUE,BX,91,0,1929,D1,https://whoownswhat.justfix.org/bbl/2038010001
1004930015,26 PRINCE STREET,MN,14,0,1910,C7,https://whoownswhat.justfix.org/bbl/1004930015
4008390021,27-01 ASTORIA BOULEVARD,QN,16,0,1973,C1,https://whoownswhat.justfix.org/bbl/4008390021
1012170006,161 WEST 86 STREET,MN,33,0,1914,D4,https://whoownswhat.justfix.org/bbl/1012170006
3013890062,1001 EASTERN PARKWAY,BK,16,0,1913,C1,https://whoownswhat.justfix.org/bbl/3013890062
5035360115,227 BUEL AVENUE,SI,12,0,1974,C1,https://whoownswhat.justfix.org/bbl/5035360115
1018610002,943 AMSTERDAM AVENUE,MN,13,0,1925,C6,https://whoownswhat.justfix.org/bbl/1018610002
2028100037,243 ECHO PLACE,BX,119,0,1994,D3,https://whoownswhat.justfix.org/bbl/2028100037
3024300019,344 BEDFORD AVENUE,BK,26,0,1910,C6,https://whoownswhat.justfix.org/bbl/3024300019
1013780006,3 EAST 63 STREET,MN,11,0,1880,D1,https://whoownswhat.justfix.org/bbl/1013780006
1004110044,142 LUDLOW STREET,MN,20,0,1900,C4,https://whoownswhat.justfix.org/bbl/1004110044
1014670044,404 EAST 73 STREET,MN,18,0,1910,C7,https://whoownswhat.justfix.org/bbl/1014670044
1006420045,88 HORATIO STREET,MN,20,0,1878,C6,https://whoownswhat.justfix.org/bbl/1006420045
3066050029,1544 WEST 1 STREET,BK,12,0,1927,C1,https://whoownswhat.justfix.org/bbl/3066050029
3047160059,536 EAST 96 STREET,BK,32,0,1930,C1,https://whoownswhat.justfix.org/bbl/3047160059
1015050056,28 EAST 94 STREET,MN,40,0,1900,D4,https://whoownswhat.justfix.org/bbl/1015050056
3011720021,280 ST JOHNS PLACE,BK,15,0,1910,C6,https://whoownswhat.justfix.org/bbl/3011720021
3012770046,1327 PRESIDENT STREET,BK,18,0,1930,D1,https://whoownswhat.justfix.org/bbl/3012770046
3021480029,350 ROEBLING STREET,BK,18,0,1912,C7,https://whoownswhat.justfix.org/bbl/3021480029
1011670061,336 WEST END AVENUE,MN,103,0,1932,D4,https://whoownswhat.justfix.org/bbl/1011670061
2029480050,751 CROTONA PARK NORTH,BX,13,0,0,C1,https://whoownswhat.justfix.org/bbl/2029480050
4066910011,79-04 149 STREET,QN,42,0,1950,C9,https://whoownswhat.justfix.org/bbl/4066910011
2031950032,2175 DAVIDSON AVENUE,BX,18,0,0,C1,https://whoownswhat.justfix.org/bbl/2031950032
1006020010,600 WASHINGTON STREET,MN,136,0,2003,D6,https://whoownswhat.justfix.org/bbl/1006020010
1011990001,519 COLUMBUS AVENUE,MN,31,0,1906,D7,https://whoownswhat.justfix.org/bbl/1011990001
1010340020,323 WEST 43 STREET,MN,16,0,1900,C6,https://whoownswhat.justfix.org/bbl/1010340020
1010190060,246 WEST 48 STREET,MN,15,0,1910,K4,https://whoownswhat.justfix.org/bbl/1010190060
2027430025,1050 WESTCHESTER AVENUE,BX,63,0,1928,D9,https://whoownswhat.justfix.org/bbl/2027430025
1020300021,219 WEST 144 STREET,MN,41,0,1940,C6,https://whoownswhat.justfix.org/bbl/1020300021
1013190034,234 EAST 46 STREET,MN,95,0,1986,HS,https://whoownswhat.justfix.org/bbl/1013190034
4061030001,209-28 34 ROAD,QN,20,0,1931,C6,https://whoownswhat.justfix.org/bbl/4061030001
1006330030,135 PERRY STREET,MN,16,0,1890,C6,https://whoownswhat.justfix.org/bbl/1006330030
3020290039,38 CUMBERLAND STREET,BK,16,0,1905,C1,https://whoownswhat.justfix.org/bbl/3020290039
3023380023,64 HAVEMEYER STREET,BK,11,0,1889,C6,https://whoownswhat.justfix.org/bbl/3023380023
1001170001,185 PARK ROW,MN,420,0,1960,D4,https://whoownswhat.justfix.org/bbl/1001170001
2024570021,214 EAST 168 STREET,BX,49,0,1917,C1,https://whoownswhat.justfix.org/bbl/2024570021
2030100025,1016 EAST 174 STREET,BX,36,0,1924,C1,https://whoownswhat.justfix.org/bbl/2030100025
1012450016,307 WEST 82 STREET,MN,11,0,1888,C6,https://whoownswhat.justfix.org/bbl/1012450016
1004710031,168 MULBERRY STREET,MN,18,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004710031
3051360008,2518 TILDEN AVENUE,BK,117,0,2004,HR,https://whoownswhat.justfix.org/bbl/3051360008
1003910003,131 AVENUE B,MN,18,0,1940,C6,https://whoownswhat.justfix.org/bbl/1003910003
1014320025,1491 2 AVENUE,MN,25,0,1910,C7,https://whoownswhat.justfix.org/bbl/1014320025
3009420061,113 STERLING PLACE,BK,11,0,1920,D4,https://whoownswhat.justfix.org/bbl/3009420061
3002500014,159 REMSEN STREET,BK,18,0,1930,D4,https://whoownswhat.justfix.org/bbl/3002500014
1018410003,925 COLUMBUS AVENUE,MN,16,0,1920,C7,https://whoownswhat.justfix.org/bbl/1018410003
3074230011,2425 HARING STREET,BK,240,0,1953,D4,https://whoownswhat.justfix.org/bbl/3074230011
3012120072,1041 BERGEN STREET,BK,20,0,1931,N9,https://whoownswhat.justfix.org/bbl/3012120072
1022430354,45 PARK TERRACE WEST,MN,48,0,1940,D4,https://whoownswhat.justfix.org/bbl/1022430354
1014840022,531 EAST 72 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1014840022
1015100030,163 EAST 81 STREET,MN,42,0,1927,D4,https://whoownswhat.justfix.org/bbl/1015100030
1015100001,941 PARK AVENUE,MN,37,0,1928,D4,https://whoownswhat.justfix.org/bbl/1015100001
4050420057,133-33 SANFORD AVENUE,QN,47,0,1935,D4,https://whoownswhat.justfix.org/bbl/4050420057
1013620001,401 EAST 50 STREET,MN,25,0,1930,C7,https://whoownswhat.justfix.org/bbl/1013620001
3018880002,153 CLINTON AVENUE,BK,16,0,1900,C6,https://whoownswhat.justfix.org/bbl/3018880002
1013870004,912 5 AVENUE,MN,30,0,1925,D4,https://whoownswhat.justfix.org/bbl/1013870004
3002680039,54 LIVINGSTON STREET,BK,32,0,1900,D9,https://whoownswhat.justfix.org/bbl/3002680039
1020630046,435 CONVENT AVENUE,MN,29,0,1910,D4,https://whoownswhat.justfix.org/bbl/1020630046
3010810038,75 PROSPECT PARK WEST,BK,24,0,1920,D4,https://whoownswhat.justfix.org/bbl/3010810038
3052210059,592 EAST 22 STREET,BK,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/3052210059
3041640038,380 CRESCENT STREET,BK,29,0,1927,C7,https://whoownswhat.justfix.org/bbl/3041640038
1004800033,185 MOTT STREET,MN,20,0,1900,C7,https://whoownswhat.justfix.org/bbl/1004800033
3017850069,668 LAFAYETTE AVENUE,BK,40,0,2002,N2,https://whoownswhat.justfix.org/bbl/3017850069
3034240035,832 KNICKERBOCKER AVENUE,BK,48,0,1994,I7,https://whoownswhat.justfix.org/bbl/3034240035
3008670001,619 5 AVENUE,BK,12,0,1923,K4,https://whoownswhat.justfix.org/bbl/3008670001
3050240064,528 FLATBUSH AVENUE,BK,16,0,1915,C1,https://whoownswhat.justfix.org/bbl/3050240064
1004220060,237 ELDRIDGE STREET,MN,40,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004220060
1020700037,504 WEST 139 STREET,MN,30,0,1910,C6,https://whoownswhat.justfix.org/bbl/1020700037
4027160001,64-01 GRAND AVENUE,QN,14,0,2006,C7,https://whoownswhat.justfix.org/bbl/4027160001
1011960013,35 WEST 82 STREET,MN,29,0,1912,D4,https://whoownswhat.justfix.org/bbl/1011960013
3024620027,341 BROADWAY,BK,129,0,1910,HH,https://whoownswhat.justfix.org/bbl/3024620027
1005880047,118 CHRISTOPHER STREET,MN,18,0,1885,C7,https://whoownswhat.justfix.org/bbl/1005880047
4019180107,97-11 HORACE HARDING EXPWY,QN,232,0,1963,D3,https://whoownswhat.justfix.org/bbl/4019180107
1012110061,176 WEST 81 STREET,MN,11,0,1891,C6,https://whoownswhat.justfix.org/bbl/1012110061
3072610032,9 BRIGHTON 3 ROAD,BK,29,0,0,D3,https://whoownswhat.justfix.org/bbl/3072610032
1021300039,522 WEST 174 STREET,MN,16,0,1907,C1,https://whoownswhat.justfix.org/bbl/1021300039
2026830041,571 SOUTHERN BOULEVARD,BX,39,0,1907,C6,https://whoownswhat.justfix.org/bbl/2026830041
3016650033,534 HALSEY STREET,BK,33,0,1921,D3,https://whoownswhat.justfix.org/bbl/3016650033
2026910121,877 EAST 165 STREET,BX,68,0,2003,D1,https://whoownswhat.justfix.org/bbl/2026910121
2030320054,4683 PARK AVENUE,BX,23,0,1910,D1,https://whoownswhat.justfix.org/bbl/2030320054
2031120003,803 EAST 182 STREET,BX,44,0,1931,C6,https://whoownswhat.justfix.org/bbl/2031120003
1004010055,517 EAST 5 STREET,MN,18,0,1900,C4,https://whoownswhat.justfix.org/bbl/1004010055
5005570004,51 COURSEN PLACE,SI,30,0,1971,C9,https://whoownswhat.justfix.org/bbl/5005570004
3060440072,315 87 STREET,BK,16,0,1927,C6,https://whoownswhat.justfix.org/bbl/3060440072
2033440056,3544 WAYNE AVENUE,BX,27,0,1927,C1,https://whoownswhat.justfix.org/bbl/2033440056
1003550040,170 NORFOLK STREET,MN,23,0,1900,C6,https://whoownswhat.justfix.org/bbl/1003550040
3011650012,673 VANDERBILT AVENUE,BK,14,0,1895,C6,https://whoownswhat.justfix.org/bbl/3011650012
3052190004,1908 NEWKIRK AVENUE,BK,22,0,1921,C1,https://whoownswhat.justfix.org/bbl/3052190004
1018450001,71 WEST 109 STREET,MN,16,0,1900,C7,https://whoownswhat.justfix.org/bbl/1018450001
2025180028,132 WEST 169 STREET,BX,25,0,1931,D4,https://whoownswhat.justfix.org/bbl/2025180028
2023740086,647 ELTON AVENUE,BX,12,0,1930,C7,https://whoownswhat.justfix.org/bbl/2023740086
2039980022,2437 LYVERE STREET,BX,42,0,1929,C7,https://whoownswhat.justfix.org/bbl/2039980022
1015350011,215 EAST 89 STREET,MN,20,0,1920,C6,https://whoownswhat.justfix.org/bbl/1015350011
3046320001,1124 WINTHROP STREET,BK,40,0,1926,C1,https://whoownswhat.justfix.org/bbl/3046320001
5005220034,20 COURT STREET,SI,16,0,1947,C9,https://whoownswhat.justfix.org/bbl/5005220034
4157440007,29-32 BEACH CHANNEL DRIVE,QN,107,0,1959,D1,https://whoownswhat.justfix.org/bbl/4157440007
1009910061,40 WATERSIDE PLAZA,MN,370,0,1973,D3,https://whoownswhat.justfix.org/bbl/1009910061
1010530006,459 WEST 43 STREET,MN,13,0,1910,C4,https://whoownswhat.justfix.org/bbl/1010530006
5011480036,475 MORNINGSTAR ROAD,SI,12,0,1931,C1,https://whoownswhat.justfix.org/bbl/5011480036
2024560237,1195 SHERMAN AVENUE,BX,42,0,1924,C7,https://whoownswhat.justfix.org/bbl/2024560237
1004400051,417 EAST 12 STREET,MN,15,0,1920,C1,https://whoownswhat.justfix.org/bbl/1004400051
1018840015,523 WEST 112 STREET,MN,49,0,1925,D3,https://whoownswhat.justfix.org/bbl/1018840015
2024390071,1233 COLLEGE AVENUE,BX,12,0,1915,C1,https://whoownswhat.justfix.org/bbl/2024390071
3068250033,2330 OCEAN AVENUE,BK,48,0,1938,D1,https://whoownswhat.justfix.org/bbl/3068250033
1021360036,870 RIVERSIDE DRIVE,MN,36,0,1920,D4,https://whoownswhat.justfix.org/bbl/1021360036
1020020041,607 WEST 136 STREET,MN,20,0,1905,C6,https://whoownswhat.justfix.org/bbl/1020020041
1014570044,406 EAST 63 STREET,MN,22,0,1960,D4,https://whoownswhat.justfix.org/bbl/1014570044
1021290009,568 WEST 173 STREET,MN,16,0,1910,C1,https://whoownswhat.justfix.org/bbl/1021290009
2031170008,855 EAST TREMONT AVENUE,BX,24,0,1931,C7,https://whoownswhat.justfix.org/bbl/2031170008
4058780003,18-40 211 STREET,QN,240,0,1961,D4,https://whoownswhat.justfix.org/bbl/4058780003
1020410048,2593 FREDRICK DOUGLASS BL,MN,16,0,1920,C7,https://whoownswhat.justfix.org/bbl/1020410048
3024050024,316 BEDFORD AVENUE,BK,33,0,1910,C7,https://whoownswhat.justfix.org/bbl/3024050024
3066580026,14 WOODSIDE AVENUE,BK,19,0,1928,C1,https://whoownswhat.justfix.org/bbl/3066580026
3009690038,286 5 AVENUE,BK,22,0,1920,C1,https://whoownswhat.justfix.org/bbl/3009690038
2028050048,130 EAST 177 STREET,BX,78,0,0,D7,https://whoownswhat.justfix.org/bbl/2028050048
2027510008,1096 WEST FARMS ROAD,BX,15,0,1910,C6,https://whoownswhat.justfix.org/bbl/2027510008
1021200031,506 WEST 162 STREET,MN,16,0,1920,C4,https://whoownswhat.justfix.org/bbl/1021200031
1016450005,111 EAST 117 STREET,MN,18,0,1900,C1,https://whoownswhat.justfix.org/bbl/1016450005
4053780041,147-37 BEECH AVENUE,QN,40,0,1928,D4,https://whoownswhat.justfix.org/bbl/4053780041
3001670051,323 SCHERMERHORN STREET,BK,13,0,1905,C7,https://whoownswhat.justfix.org/bbl/3001670051
2029270054,1473 FULTON AVENUE,BX,20,0,1912,C1,https://whoownswhat.justfix.org/bbl/2029270054
1020800025,505 WEST 148 STREET,MN,14,0,1900,C6,https://whoownswhat.justfix.org/bbl/1020800025
1012470037,302 WEST 86 STREET,MN,37,0,1917,D4,https://whoownswhat.justfix.org/bbl/1012470037
3002540019,245 HENRY STREET,BK,56,0,1955,D4,https://whoownswhat.justfix.org/bbl/3002540019
1019160052,148 WEST 132 STREET,MN,11,0,1892,C5,https://whoownswhat.justfix.org/bbl/1019160052
1015450022,351 EAST 82 STREET,MN,24,0,1910,C7,https://whoownswhat.justfix.org/bbl/1015450022
2031290001,2132 DALY AVENUE,BX,37,0,1916,D1,https://whoownswhat.justfix.org/bbl/2031290001
3046020039,150 EAST 49 STREET,BK,14,0,1945,I7,https://whoownswhat.justfix.org/bbl/3046020039
1005280036,38 DOWNING STREET,MN,20,0,1893,C6,https://whoownswhat.justfix.org/bbl/1005280036
2031040055,2411 PROSPECT AVENUE,BX,26,0,1916,C1,https://whoownswhat.justfix.org/bbl/2031040055
1010570037,404 WEST 48 STREET,MN,20,0,1900,C6,https://whoownswhat.justfix.org/bbl/1010570037
1006410010,128 JANE STREET,MN,50,0,1930,D4,https://whoownswhat.justfix.org/bbl/1006410010
1007690063,246 WEST 20 STREET,MN,16,0,1920,C1,https://whoownswhat.justfix.org/bbl/1007690063
1008880041,478 3 AVENUE,MN,19,0,1910,C7,https://whoownswhat.justfix.org/bbl/1008880041
2031220008,2020 HONEYWELL AVENUE,BX,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/2031220008
2031830024,2332 WALTON AVENUE,BX,11,0,1916,C1,https://whoownswhat.justfix.org/bbl/2031830024
3067390006,1289 EAST 19 STREET,BK,52,0,1931,D4,https://whoownswhat.justfix.org/bbl/3067390006
2043050004,1110 LYDIG AVENUE,BX,15,0,1952,C1,https://whoownswhat.justfix.org/bbl/2043050004
